Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
LinearMolecule	Excited	32	e	1	Ground	33	e	1	614.611838772252	0.0000245304336633233	2269.51679402611	1654.90495525386	10.6666666666667	35.8460714971124	0	P(33)	Excited v=1 32 e - Ground v=0 33 e
LinearMolecule	Excited	31	e	1	Ground	32	e	1	617.546393993658	0.0000381055731652868	2175.30658944614	1557.76019545248	10.3333333333333	36.343947404332	0	P(32)	Excited v=1 31 e - Ground v=0 32 e
LinearMolecule	Excited	30	e	1	Ground	31	e	1	620.48253628319	0.000058298365623001	2084.01756817622	1463.53503189303	10	36.8453162232664	0	P(31)	Excited v=1 30 e - Ground v=0 31 e
LinearMolecule	Excited	29	e	1	Ground	30	e	1	623.420212817901	0.0000878361908776498	1995.65190979567	1372.23169697777	9.66666666666666	37.3500170205163	0	P(30)	Excited v=1 29 e - Ground v=0 30 e
LinearMolecule	Excited	28	e	1	Ground	29	e	1	626.359370228404	0.000130317093046391	1910.21172357484	1283.85235334644	9.33333333333333	37.8578627682782	0	P(29)	Excited v=1 28 e - Ground v=0 29 e
LinearMolecule	Excited	27	e	1	Ground	28	e	1	629.299954598873	0.000190369794176184	1827.69904847505	1198.39909387618	9	38.3686356605437	0	P(28)	Excited v=1 27 e - Ground v=0 28 e
LinearMolecule	Excited	26	e	1	Ground	27	e	1	632.241911467041	0.000273789850497179	1748.1158531486	1115.87394168156	8.66666666666667	38.8820813708751	0	P(27)	Excited v=1 26 e - Ground v=0 27 e
LinearMolecule	Excited	25	e	1	Ground	26	e	1	635.185185824203	0.000387621982908372	1671.46403593878	1036.27885011458	8.33333333333333	39.3979019612318	0	P(26)	Excited v=1 25 e - Ground v=0 26 e
LinearMolecule	Excited	24	e	1	Ground	25	e	1	638.129722115215	0.000540150425284186	1597.74542487989	959.615702764677	8	39.9157470564543	0	P(25)	Excited v=1 24 e - Ground v=0 25 e
LinearMolecule	Excited	23	e	1	Ground	24	e	1	641.075464238492	0.000740752754382437	1526.9617776972	885.886313458708	7.66666666666666	40.4352027678127	0	P(24)	Excited v=1 23 e - Ground v=0 24 e
LinearMolecule	Excited	22	e	1	Ground	23	e	1	644.022355546011	0.000999570117746016	1459.11478180697	815.092426260962	7.33333333333333	40.9557776653531	0	P(23)	Excited v=1 22 e - Ground v=0 23 e
LinearMolecule	Excited	21	e	1	Ground	22	e	1	646.970338843307	0.00132695035386061	1394.20605431646	747.235715473155	7	41.476884838205	0	P(22)	Excited v=1 21 e - Ground v=0 22 e
LinearMolecule	Excited	20	e	1	Ground	21	e	1	649.919356389479	0.00173263242020386	1332.23714202391	682.31778563443	6.66666666666666	41.9978187070577	0	P(21)	Excited v=1 20 e - Ground v=0 21 e
LinearMolecule	Excited	19	e	1	Ground	20	e	1	652.869349897184	0.00222466246508237	1273.20952141855	620.340171521363	6.33333333333333	42.5177247049905	0	P(20)	Excited v=1 19 e - Ground v=0 20 e
LinearMolecule	Excited	18	e	1	Ground	19	e	1	655.82026053264	0.00280806430674891	1217.12459868059	561.304338147953	6	43.0355591282228	0	P(19)	Excited v=1 18 e - Ground v=0 19 e
LinearMolecule	Excited	17	e	1	Ground	18	e	1	658.772028915626	0.00348332879535157	1163.98370968126	505.211680765632	5.66666666666666	43.5500352247754	0	P(18)	Excited v=1 17 e - Ground v=0 18 e
LinearMolecule	Excited	16	e	1	Ground	17	e	1	661.724595119482	0.00424483412743367	1113.78811998274	452.063524863259	5.33333333333333	44.0595496826118	0	P(17)	Excited v=1 16 e - Ground v=0 17 e
LinearMolecule	Excited	15	e	1	Ground	16	e	1	664.677898671106	0.00507935692355531	1066.53902483823	401.86112616712	5	44.5620806654355	0	P(16)	Excited v=1 15 e - Ground v=0 16 e
LinearMolecule	Excited	14	e	1	Ground	15	e	1	667.63187855096	0.00596487398681593	1022.23754919189	354.605670640931	4.66666666666666	45.0550436605607	0	P(15)	Excited v=1 14 e - Ground v=0 15 e
LinearMolecule	Excited	13	e	1	Ground	14	e	1	670.586473193064	0.00686987813139457	980.8847476789	310.298274485837	4.33333333333333	45.5350832636656	0	P(14)	Excited v=1 13 e - Ground v=0 14 e
LinearMolecule	Excited	12	e	1	Ground	13	e	1	673.541620484999	0.00775342943493115	942.481604625409	268.93998414041	4	45.9977650251147	0	P(13)	Excited v=1 12 e - Ground v=0 13 e
LinearMolecule	Excited	11	e	1	Ground	12	e	1	676.497257767907	0.00856612873689785	907.029034048559	230.531776280652	3.66666666666666	46.4371065257957	0	P(12)	Excited v=1 11 e - Ground v=0 12 e
LinearMolecule	Excited	10	e	1	Ground	11	e	1	679.453321836491	0.00925212994293341	874.527879656482	195.074557819991	3.33333333333333	46.8448405021839	0	P(11)	Excited v=1 10 e - Ground v=0 11 e
LinearMolecule	Excited	9	e	1	Ground	10	e	1	682.409748939013	0.00975220384313642	844.9789148483	162.569165909287	3	47.2092125832624	0	P(10)	Excited v=1  9 e - Ground v=0 10 e
LinearMolecule	Excited	8	e	1	Ground	9	e	1	685.366474777298	0.010007737164869	818.382842714123	133.016367936825	2.66666666666667	47.5129303785162	0	P(9)	Excited v=1  8 e - Ground v=0  9 e
LinearMolecule	Excited	7	e	1	Ground	8	e	1	688.323434506728	0.00996541110935948	794.74029603505	106.416861528322	2.33333333333333	47.7294718447149	0	P(8)	Excited v=1  7 e - Ground v=0  8 e
LinearMolecule	Excited	6	e	1	Ground	7	e	1	691.280562736247	0.00958217312502832	774.051837283168	82.7712745469203	2	47.8159860010012	0	P(7)	Excited v=1  6 e - Ground v=0  7 e
LinearMolecule	Excited	5	e	1	Ground	6	e	1	694.237793528362	0.00883001577767409	756.317958621555	62.0801650931923	1.66666666666667	47.6984489810975	0	P(6)	Excited v=1  5 e - Ground v=0  6 e
LinearMolecule	Excited	4	e	1	Ground	5	e	1	697.195060399137	0.00770002752196825	741.539081904276	44.3440215051386	1.33333333333333	47.237028169328	0	P(5)	Excited v=1  4 e - Ground v=0  5 e
LinearMolecule	Excited	3	e	1	Ground	4	e	1	700.152296318199	0.006205196895581	729.715558676387	29.5632623581884	1	46.1320705881736	0	P(4)	Excited v=1  3 e - Ground v=0  4 e
LinearMolecule	Excited	2	e	1	Ground	3	e	1	703.109433708733	0.00438154031113112	720.847670173932	17.7382364651991	0.666666666666667	43.604463441765	0	P(3)	Excited v=1  2 e - Ground v=0  3 e
LinearMolecule	Excited	1	e	1	Ground	2	e	1	706.066404447487	0.00228727935236357	714.935627323944	8.86922287645681	0.333333333333333	36.7974368765464	0	P(2)	Excited v=1  1 e - Ground v=0  2 e
LinearMolecule	Excited	1	f	1	Ground	1	e	1	711.994171411749	0.00706191206499745	714.950602291426	2.95643087967611	1	113.196108244997	0	Q(1)	Excited v=1  1 f - Ground v=0  1 e
LinearMolecule	Excited	2	f	1	Ground	2	e	1	712.023370087086	0.0114363967618179	720.892592963543	8.86922287645681	1.66666666666667	113.210035235244	0	Q(2)	Excited v=1  2 f - Ground v=0  2 e
