Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
LinearMolecule	Excited	25	e	1	Ground	26	e	1	635.063968465761	0.000387147742954467	1671.44362006929	1036.37965160353	8.33333333333333	39.3753504358701	0	P(26)	Excited v=1 25 e - Ground v=0 26 e
LinearMolecule	Excited	24	e	1	Ground	25	e	1	638.028226847644	0.000539766864042201	1597.63901536943	959.610788521783	8	39.8967041488882	0	P(25)	Excited v=1 24 e - Ground v=0 25 e
LinearMolecule	Excited	23	e	1	Ground	24	e	1	640.992020837454	0.000740539212104062	1526.78659485756	885.794574020107	7.66666666666666	40.4194154921672	0	P(24)	Excited v=1 23 e - Ground v=0 24 e
LinearMolecule	Excited	22	e	1	Ground	23	e	1	643.955350435192	0.000999620468051483	1458.88635853369	814.931008098499	7.33333333333333	40.9429956824375	0	P(23)	Excited v=1 22 e - Ground v=0 23 e
LinearMolecule	Excited	21	e	1	Ground	22	e	1	646.918215640857	0.00132736688824255	1393.93830639781	747.020090756957	7	41.4668608830122	0	P(22)	Excited v=1 21 e - Ground v=0 22 e
LinearMolecule	Excited	20	e	1	Ground	21	e	1	649.880616454449	0.00173351616845715	1331.94243844993	682.061821995483	6.66666666666666	41.990309025556	0	P(21)	Excited v=1 20 e - Ground v=0 21 e
LinearMolecule	Excited	19	e	1	Ground	20	e	1	652.842552875969	0.00222610019710162	1272.89875469004	620.056201814075	6.33333333333333	42.5124895000883	0	P(20)	Excited v=1 19 e - Ground v=0 20 e
LinearMolecule	Excited	18	e	1	Ground	19	e	1	655.804024905416	0.00281011315860639	1216.80725511815	561.003230212735	6	43.0323630147133	0	P(19)	Excited v=1 18 e - Ground v=0 19 e
LinearMolecule	Excited	17	e	1	Ground	18	e	1	658.76503254279	0.00348600022949163	1163.66793973425	504.902907191461	5.66666666666666	43.5486476929699	0	P(18)	Excited v=1 17 e - Ground v=0 18 e
LinearMolecule	Excited	16	e	1	Ground	17	e	1	661.725575788092	0.00424807963356288	1113.48080853835	451.755232750255	5.33333333333333	44.0597455702138	0	P(17)	Excited v=1 16 e - Ground v=0 17 e
