Line list produced by PGOPHER 11.0.138 10 Dec 2020 18:41  64 bit (fpc 3.3.1 x86_64-Darwin),11000138
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,37,e,1,Ground,36,e,1,820.460904829191,0.00098259795664533,2784.32128203844,1963.86037720925,12.6666666666667,87.7603181039027,0,R(36),Excited v=1 37 e - Ground v=0 36 e
LinearMolecule,Excited,38,e,1,Ground,37,e,1,823.347785062737,0.000829228226224084,2896.01174918833,2072.66396412559,13,88.6596529607814,0,R(37),Excited v=1 38 e - Ground v=0 37 e
LinearMolecule,Excited,39,e,1,Ground,38,e,1,826.231134189411,0.000695689501273367,3010.60653292757,2184.37539873816,13.3333333333333,89.5652925891277,0,R(38),Excited v=1 39 e - Ground v=0 38 e
LinearMolecule,Excited,40,e,1,Ground,39,e,1,829.11085801713,0.000580251302401727,3128.10292486684,2298.99206684971,13.6666666666667,90.4771321931911,0,R(39),Excited v=1 40 e - Ground v=0 39 e
LinearMolecule,Excited,41,e,1,Ground,40,e,1,831.98686200444,0.000481161956409225,3248.4981486551,2416.51128665066,14,91.3950729211338,0,R(40),Excited v=1 41 e - Ground v=0 40 e
LinearMolecule,Excited,42,e,1,Ground,41,e,1,834.859051281116,0.000396693637047872,3371.78936009238,2536.93030881127,14.3333333333333,92.3190210353887,0,R(41),Excited v=1 42 e - Ground v=0 41 e
LinearMolecule,Excited,43,e,1,Ground,42,e,1,837.727330669201,0.000325178261915413,3497.97364724525,2660.24631657605,14.6666666666667,93.2488871978028,0,R(42),Excited v=1 43 e - Ground v=0 42 e
LinearMolecule,Excited,44,e,1,Ground,43,e,1,840.59160470452,0.000265034803766482,3627.04803056523,2786.45642586071,15,94.1845858516139,0,R(43),Excited v=1 44 e - Ground v=0 43 e
LinearMolecule,Excited,45,e,1,Ground,44,e,1,843.451777658629,0.000214788790449685,3759.00946300993,2915.5576853513,15.3333333333333,95.1260346854569,0,R(44),Excited v=1 45 e - Ground v=0 44 e
LinearMolecule,Excited,46,e,1,Ground,45,e,1,846.307753561246,0.000173084908598107,3893.8548301671,3047.54707660586,15.6666666666667,96.0731541671475,0,R(45),Excited v=1 46 e - Ground v=0 45 e
LinearMolecule,Excited,47,e,1,Ground,46,e,1,849.159436223104,0.000138693700315627,4031.58095038138,3182.42151415827,16,97.0258671370507,0,R(46),Excited v=1 47 e - Ground v=0 46 e
LinearMolecule,Excited,48,e,1,Ground,47,e,1,852.006729259292,0.000110513359426738,4172.18457488396,3320.17784562467,16.3333333333333,97.9840984525372,0,R(47),Excited v=1 48 e - Ground v=0 47 e
LinearMolecule,Excited,49,e,1,Ground,48,e,1,854.849536113035,0.0000875676052897038,4315.66238792506,3460.81285181202,16.6666666666667,98.9477746763944,0,R(48),Excited v=1 49 e - Ground v=0 48 e
LinearMolecule,Excited,50,e,1,Ground,49,e,1,857.687760079933,0.0000690005486955811,4462.01100690913,3604.3232468292,17,99.916823803193,0,R(49),Excited v=1 50 e - Ground v=0 49 e
149,0.665925512331882
